Topflight,Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Club_member,Any_cc_miles_12mo,Phone_sale
0,7061,0,3022,12,0,0,0,1,Yes
1,34694,0,2000,1,0,0,0,0,No
0,28118,0,16340,10,0,0,0,1,No
0,13704,0,0,0,0,0,0,0,No
0,2044,0,1500,13,0,0,0,1,Yes
0,30149,0,1608,2,1508,1,0,0,Yes
0,2678,0,500,1,0,0,0,0,No
0,18804,0,12100,12,0,0,0,1,No
0,8795,0,0,0,0,0,0,0,No
0,8714,0,0,0,0,0,0,0,No
0,6012,0,300,1,0,0,0,0,No
0,10668,0,2391,9,0,0,0,1,No
0,2726,0,1268,6,0,0,0,1,No
1,36346,0,0,0,0,0,0,0,No
0,27213,0,1375,4,0,0,0,0,No
0,4072,0,833,2,0,0,0,1,No
1,41784,0,21521,6,0,0,0,1,No
0,27995,0,10053,5,0,0,0,1,Yes
1,85253,0,11250,13,0,0,0,0,No
0,12452,0,4780,32,0,0,0,0,No
0,35116,0,500,1,0,0,0,0,No
0,12010,0,0,0,0,0,0,0,No
0,2987,0,2774,11,0,0,0,1,No
0,9758,0,4107,15,100,1,0,1,No
0,8370,0,0,0,0,0,0,0,No
0,19518,0,4050,3,3800,2,0,0,Yes
0,23905,0,1600,4,1600,4,0,0,No
0,6300,0,5300,4,5300,4,0,0,No
0,4682,0,0,0,0,0,0,0,No
0,2600,0,1100,3,1100,3,0,0,No
0,20290,0,0,0,0,0,0,0,Yes
0,41725,0,18443,13,0,0,0,1,Yes
0,3665,0,37726,9,0,0,0,1,No
0,16135,0,0,0,0,0,0,0,No
0,6311,0,5205,13,0,0,0,1,Yes
0,15752,0,200,1,200,1,0,0,No
0,5225,0,3600,21,0,0,0,0,No
0,14254,0,4125,12,0,0,0,0,No
0,7107,0,3994,18,0,0,0,1,Yes
0,10694,0,0,0,0,0,0,0,No
0,20000,0,6804,14,0,0,0,1,No
0,25492,0,13992,10,0,0,0,1,Yes
0,14977,800,20948,7,255,1,0,1,No
0,8859,0,627,12,0,0,0,1,Yes
0,13259,0,3259,3,0,0,0,1,No
0,52767,0,28459,13,0,0,0,1,No
0,27720,0,12189,17,1450,2,0,1,Yes
0,27890,0,3577,12,0,0,0,1,No
0,10798,0,4086,9,0,0,0,1,Yes
0,513,0,513,6,0,0,0,0,No
0,4735,0,1460,5,0,0,0,1,No
0,28202,0,18468,15,0,0,0,1,No
0,16500,500,4000,8,4000,8,0,0,No
0,6646,0,784,5,0,0,0,1,No
0,6649,0,0,0,0,0,0,0,No
0,8906,0,0,0,0,0,0,0,No
0,7815,0,6299,2,0,0,0,1,No
0,4208,0,1000,1,0,0,0,0,No
0,6160,0,0,0,0,0,0,0,No
0,500,0,500,1,0,0,0,0,Yes
0,3526,0,0,0,0,0,0,0,No
0,5745,0,584,4,0,0,0,1,No
1,43892,0,2500,1,0,0,0,0,No
0,8238,0,0,0,0,0,0,0,No
0,12560,0,0,0,0,0,0,0,No
0,64674,500,26497,35,8875,25,0,1,Yes
0,2874,0,0,0,0,0,0,0,No
0,10860,0,0,0,0,0,0,0,No
0,40488,0,31356,12,0,0,0,1,No
0,13919,0,5129,8,0,0,0,1,No
0,53715,0,16525,11,1900,1,0,0,Yes
0,42551,1008,17139,24,250,2,0,1,Yes
0,2116,0,0,0,0,0,0,0,No
0,2566,0,625,5,0,0,0,0,No
0,22173,0,19358,17,0,0,0,1,No
0,14746,0,1250,3,0,0,0,0,No
1,41146,0,6750,17,4250,16,0,0,No
0,6812,0,0,0,0,0,0,0,No
0,22994,0,1157,5,0,0,0,1,No
0,37370,0,28493,15,0,0,0,1,Yes
1,12668,0,3000,2,500,1,0,0,No
0,7681,0,150,1,150,1,0,0,No
0,48073,0,26877,11,0,0,0,1,No
0,9524,0,500,1,500,1,0,0,No
0,27846,0,500,4,0,0,0,0,Yes
0,19446,0,0,0,0,0,0,0,No
0,34720,0,28765,22,500,1,0,1,No
0,3335,0,0,0,0,0,0,0,No
0,42891,0,31543,13,0,0,0,1,No
0,4173,0,3918,8,0,0,0,1,No
0,4324,0,517,5,0,0,0,1,No
1,70128,0,2500,1,0,0,0,0,Yes
0,500,0,500,1,0,0,0,0,No
0,25630,0,7309,11,0,0,0,1,No
0,1000,0,500,1,0,0,0,0,No
0,1000,0,500,1,0,0,0,0,No
0,500,0,500,1,0,0,0,0,No
0,13272,0,8009,10,0,0,0,1,No
0,1500,0,500,1,0,0,0,0,No
0,500,0,500,1,0,0,0,0,No
0,1000,0,500,1,0,0,0,0,No
0,7500,0,3900,10,0,0,0,0,No
0,8408,0,1600,9,0,0,0,1,No
0,4741,0,500,1,0,0,0,0,No
0,852,0,659,11,0,0,0,1,No
0,600,0,600,2,0,0,0,0,No
0,600,0,600,2,0,0,0,0,No
0,500,0,500,1,0,0,0,0,No
0,7112,0,4070,7,0,0,0,1,No
0,500,0,500,1,0,0,0,0,No
0,4884,0,500,1,0,0,0,0,No
0,500,0,500,1,0,0,0,0,No
0,16790,0,600,2,0,0,0,0,No
0,1310,0,1143,8,0,0,0,0,No
0,500,0,500,1,0,0,0,0,No
0,3770,0,500,1,0,0,0,0,No
0,500,0,500,1,0,0,0,0,No
0,7625,0,3250,19,0,0,0,0,No
0,35538,0,1350,4,1000,2,0,0,Yes
0,98905,0,63428,12,0,0,0,1,No
0,600,0,600,2,0,0,0,0,No
0,27020,0,10483,12,0,0,0,1,Yes
0,500,0,500,1,500,1,0,0,No
0,2766,0,2154,14,0,0,0,1,No
0,8438,0,0,0,0,0,0,0,No
0,6550,0,1050,3,550,2,0,0,No
0,500,0,500,1,0,0,0,0,No
0,3500,0,500,1,0,0,0,0,No
0,34336,0,18212,5,0,0,0,0,No
1,2424,0,0,0,0,0,0,0,No
0,13402,0,12771,14,0,0,0,1,No
0,8854,0,500,1,0,0,0,0,No
0,16620,0,3900,10,0,0,0,0,No
0,14102,0,900,4,400,3,0,0,No
0,17267,0,6101,6,0,0,0,1,Yes
0,500,0,500,1,0,0,0,0,No
0,22538,0,10511,22,0,0,0,1,No
1,60537,0,4000,4,1000,2,0,0,Yes
0,4125,0,4125,11,0,0,0,0,Yes
0,36567,0,17140,13,0,0,0,1,Yes
0,6078,0,2876,13,0,0,0,1,No
0,15962,0,0,0,0,0,0,0,No
0,417,0,79,9,0,0,0,0,No
0,36078,0,21853,8,0,0,0,1,No
0,32956,0,12728,4,0,0,0,1,Yes
0,750,0,750,2,250,1,0,0,No
0,500,0,500,1,0,0,0,0,No
0,500,0,500,1,0,0,0,0,No
0,500,0,500,1,0,0,0,0,No
0,21871,0,1150,2,0,0,0,0,No
0,24030,0,8213,13,0,0,0,1,No
0,2802,0,500,1,0,0,0,0,No
0,1422,0,1118,13,0,0,0,1,No
0,6062,0,500,1,0,0,0,0,No
0,9877,0,0,0,0,0,0,0,No
0,10000,0,0,0,0,0,0,0,No
0,14729,0,3754,13,0,0,0,1,No
0,20357,0,2780,6,0,0,0,1,Yes
1,80614,0,10043,13,0,0,0,1,No
0,9362,0,0,0,0,0,0,0,No
0,24595,0,11087,9,0,0,0,1,No
0,19602,0,4836,12,0,0,0,1,Yes
1,37691,0,850,6,350,5,0,0,No
0,500,0,500,1,0,0,0,0,No
0,34167,0,20646,13,0,0,0,1,No
0,10000,0,0,0,0,0,0,0,No
0,1316,0,0,0,0,0,0,0,No
0,53317,0,30717,14,0,0,0,1,Yes
0,7964,0,3969,13,0,0,0,1,No
1,52208,0,2600,3,0,0,0,0,No
0,500,0,500,1,0,0,0,0,No
0,13998,0,7280,3,0,0,0,1,Yes
0,6035,0,3800,11,1800,9,0,0,Yes
0,46793,0,28840,21,0,0,0,1,Yes
0,26347,0,8183,12,0,0,0,1,No
0,17919,2245,2650,9,650,7,0,0,No
0,500,0,500,1,0,0,0,0,No
0,9045,0,6601,13,0,0,0,1,No
0,3438,0,500,1,0,0,0,0,No
1,37306,0,31014,30,550,2,0,1,No
0,5317,0,5044,14,0,0,0,1,Yes
0,13320,0,0,0,0,0,0,0,No
0,10000,0,0,0,0,0,0,0,No
1,61811,0,1641,3,0,0,0,0,No
0,32854,0,11541,12,0,0,0,1,No
0,500,0,500,1,0,0,0,0,No
0,500,0,500,1,0,0,0,0,No
0,31023,0,27087,15,0,0,0,1,Yes
0,2290,0,0,0,0,0,0,0,No
0,19520,0,1588,6,0,0,0,1,No
0,11566,0,0,0,0,0,0,0,No
0,4799,0,4799,17,0,0,0,1,No
0,957,0,557,8,0,0,0,1,No
1,27197,0,7388,11,0,0,0,1,Yes
0,29088,0,10443,11,0,0,0,1,No
0,4378,0,1520,13,0,0,0,1,No
0,6549,0,5995,14,0,0,0,1,No
0,37050,0,20960,8,0,0,0,1,No
0,24479,0,9448,9,0,0,0,1,Yes
0,3048,0,2810,12,0,0,0,1,Yes
0,14744,0,666,11,0,0,0,1,No
0,16365,0,5456,7,0,0,0,1,No
0,2000,0,500,1,0,0,0,0,No
0,4638,0,500,1,0,0,0,0,No
0,10338,0,0,0,0,0,0,0,No
0,2500,0,0,0,0,0,0,0,No
0,3346,0,875,4,0,0,0,0,No
0,56850,0,0,0,0,0,0,0,No
0,19735,0,4520,12,0,0,0,1,No
0,20003,0,5003,11,0,0,0,1,Yes
0,4055,0,2866,14,0,0,0,1,No
0,5576,0,0,0,0,0,0,0,No
0,5008,0,500,1,0,0,0,0,No
0,32028,0,14918,23,0,0,0,1,Yes
0,28350,0,32148,18,350,2,0,1,No
0,15753,0,500,1,0,0,0,0,No
0,40,0,69,1,0,0,0,1,No
0,5940,0,500,1,0,0,0,0,No
0,9662,0,500,1,0,0,0,0,No
0,7344,0,4561,6,0,0,0,1,No
0,21763,0,21763,7,0,0,0,1,No
0,30650,0,3875,5,0,0,0,1,No
0,11723,0,14946,6,750,2,0,0,No
0,6486,0,0,0,0,0,0,0,No
0,6000,0,0,0,0,0,0,0,No
0,4272,0,0,0,0,0,0,0,No
0,6360,0,0,0,0,0,0,0,No
0,18734,0,2750,5,750,3,0,0,No
0,51623,0,21100,4,0,0,0,0,No
0,5125,0,5125,20,0,0,0,0,No
0,576,0,0,0,0,0,0,0,No
0,2898,0,0,0,0,0,0,0,No
0,4802,0,0,0,0,0,0,0,No
0,26805,0,15019,2,0,0,0,1,No
0,38352,0,19564,11,0,0,0,1,No
0,1206,0,0,0,0,0,0,0,No
0,2098,0,0,0,0,0,0,0,No
1,55331,0,8475,27,8475,27,0,0,Yes
0,1100,0,100,1,0,0,0,0,No
0,6555,0,100,1,0,0,0,0,No
0,7350,0,70,1,0,0,0,0,Yes
0,21296,0,5000,4,0,0,0,0,Yes
0,45316,0,17166,9,300,2,0,1,No
0,12094,0,1000,1,0,0,1,0,No
0,22835,0,3941,21,0,0,0,1,Yes
0,18086,0,2093,4,0,0,0,1,No
0,32601,0,17601,13,0,0,0,1,No
1,42628,0,3450,4,850,2,0,0,Yes
0,44858,819,5811,15,600,2,0,1,No
0,23079,0,6708,12,0,0,0,1,No
1,48223,0,18055,10,500,6,0,1,No
0,7079,0,0,0,0,0,0,0,No
1,15955,0,0,0,0,0,0,0,No
0,3316,0,0,0,0,0,0,0,No
0,12197,0,8746,17,0,0,0,1,No
0,15920,0,1334,4,1234,3,0,0,No
0,23101,0,33057,17,0,0,0,1,No
0,4046,0,2225,4,0,0,0,0,No
0,12415,0,8232,31,0,0,0,0,No
0,18584,0,0,0,0,0,0,0,No
0,15000,0,15000,1,0,0,0,0,No
0,100,0,100,1,0,0,0,0,No
0,5640,0,0,0,0,0,0,0,No
0,23442,0,17870,13,0,0,0,1,No
0,35947,0,20249,4,0,0,0,1,Yes
0,40767,0,22506,11,0,0,0,1,No
0,22435,0,21914,14,0,0,0,1,Yes
0,7744,0,5436,13,0,0,0,1,No
0,2839,0,0,0,0,0,0,0,No
1,30042,0,2200,5,1100,3,0,0,No
0,17885,0,1899,8,0,0,0,1,No
0,35299,0,35299,15,0,0,0,1,No
0,27111,0,5677,12,0,0,0,1,Yes
0,26375,2419,21537,17,0,0,0,1,No
0,4417,0,1854,11,0,0,0,1,Yes
0,5359,0,668,4,0,0,0,0,No
0,15042,0,15042,2,0,0,0,1,No
0,3898,0,0,0,0,0,0,0,No
1,92116,0,34184,17,1527,6,0,1,No
0,40211,0,18267,7,0,0,0,1,No
0,16962,0,15000,1,0,0,0,0,No
0,24584,0,24584,11,0,0,0,1,No
0,2832,0,0,0,0,0,0,0,No
0,21400,0,21400,9,0,0,0,1,No
0,1262,0,0,0,0,0,0,0,No
0,26879,0,16093,3,0,0,0,1,No
0,2500,0,2500,1,0,0,0,0,No
0,8176,0,0,0,0,0,0,0,No
0,5124,0,0,0,0,0,0,0,No
0,8085,0,16338,14,400,2,0,1,No
1,50266,0,19306,18,450,6,0,1,No
0,24042,0,24042,7,0,0,0,1,No
0,31879,0,25929,15,554,3,0,1,No
0,4934,0,0,0,0,0,0,0,No
0,31882,0,31882,13,0,0,0,1,Yes
0,5028,0,100,1,100,1,0,0,No
0,6753,0,6753,9,0,0,0,1,No
0,3528,0,0,0,0,0,0,0,No
0,2600,0,2600,2,0,0,0,0,No
0,15100,0,15100,2,0,0,0,0,No
0,10395,0,0,0,0,0,0,0,No
0,4356,0,0,0,0,0,0,0,No
0,4498,0,0,0,0,0,0,0,No
0,20537,0,20537,11,0,0,0,1,No
0,1000,0,1000,1,0,0,0,0,No
0,13936,0,0,0,0,0,0,0,No
0,4344,0,1000,1,0,0,0,0,No
0,37230,0,79000,8,0,0,0,1,No
0,29410,0,15000,1,0,0,0,0,No
0,16661,0,27682,13,0,0,0,1,No
0,2500,0,0,0,0,0,0,0,No
0,1456,0,0,0,0,0,0,0,No
0,7193,0,100,1,100,1,1,0,No
0,11929,0,1469,4,750,2,0,0,No
0,70855,0,56185,26,1750,4,0,1,No
0,3325,0,3325,10,0,0,0,0,Yes
0,21831,0,21831,15,500,1,0,1,No
0,4548,0,4548,12,0,0,0,0,No
0,8077,0,8077,10,0,0,0,1,No
0,2500,0,2500,1,0,0,0,0,No
0,1502,0,0,0,0,0,0,0,No
0,4138,0,4138,5,200,1,0,1,No
0,32551,0,32551,12,0,0,0,1,No
0,13354,0,1000,1,0,0,0,0,Yes
0,3216,0,3216,8,0,0,0,0,No
0,3428,0,3428,10,0,0,0,0,No
0,4192,0,1500,5,0,0,0,0,No
0,8197,0,58197,18,0,0,0,1,No
1,7879,0,2500,1,0,0,0,0,No
0,25194,0,1784,1,1784,1,0,0,No
0,51709,0,31035,13,0,0,0,1,Yes
0,44101,1182,40194,14,0,0,0,1,Yes
0,4027,0,0,0,0,0,0,0,No
0,500,0,500,1,0,0,0,0,No
0,15000,0,15000,1,0,0,0,0,No
0,51175,0,39085,10,0,0,0,1,No
0,3138,0,0,0,0,0,0,0,No
0,4601,0,0,0,0,0,0,0,No
0,4132,0,0,0,0,0,0,0,Yes
0,5192,0,0,0,0,0,0,0,No
0,9574,0,9574,6,0,0,0,1,No
0,21263,0,1942,6,0,0,0,0,No
0,1000,0,0,0,0,0,0,0,No
0,14092,0,44092,15,0,0,0,1,Yes
0,17678,0,37862,12,200,2,0,1,Yes
0,8630,0,0,0,0,0,0,0,No
0,16809,0,16809,5,0,0,0,1,No
0,4534,0,0,0,0,0,0,0,No
0,29063,0,23063,10,0,0,0,1,Yes
0,14716,1517,2543,5,2543,5,0,0,No
0,30742,0,15045,2,0,0,0,1,No
0,33422,0,19052,8,0,0,0,1,No
0,3048,0,0,0,0,0,0,0,No
0,4854,0,4854,7,0,0,0,1,Yes
1,23263,0,0,0,0,0,0,0,No
1,57595,0,24601,9,0,0,0,1,No
0,1728,0,0,0,0,0,0,0,No
0,3356,0,0,0,0,0,0,0,No
0,9487,0,3663,5,0,0,0,1,No
0,20128,0,0,0,0,0,0,0,No
0,28815,0,28815,12,0,0,0,1,Yes
0,9295,0,0,0,0,0,0,0,No
0,6579,0,0,0,0,0,0,0,No
0,3245,0,3245,7,0,0,0,1,Yes
0,3332,0,0,0,0,0,0,0,No
0,23053,0,23053,11,0,0,0,1,No
0,6532,0,6532,11,0,0,0,1,Yes
0,9131,0,9131,11,0,0,0,1,No
0,5046,0,5046,6,0,0,0,1,Yes
0,3556,0,3556,5,0,0,0,0,No
0,7561,0,7561,11,0,0,0,1,No
0,2500,0,2500,1,0,0,0,0,No
0,2520,0,0,0,0,0,0,0,No
0,29750,0,20852,5,0,0,0,1,Yes
0,27657,0,16260,3,0,0,0,1,No
0,12520,0,5818,10,0,0,0,1,No
0,3018,0,3018,6,0,0,0,0,No
0,18037,0,18037,11,0,0,0,1,Yes
0,3914,0,3914,5,0,0,0,1,No
0,35109,2425,22602,8,0,0,0,1,No
0,5847,0,5847,6,0,0,0,1,No
0,24902,0,24902,11,0,0,0,1,No
0,20029,0,20029,11,0,0,0,1,No
0,40564,0,40564,12,0,0,0,1,No
0,24921,0,1250,4,750,3,0,0,No
0,2681,0,2681,4,0,0,0,1,No
0,2785,0,2785,3,0,0,0,0,No
0,500,0,500,1,0,0,0,0,No
0,23634,0,17022,6,0,0,0,1,Yes
0,12779,0,12779,9,0,0,0,1,No
0,20586,0,20586,7,0,0,0,1,No
0,1000,0,1000,1,0,0,0,0,No
0,100,0,100,1,0,0,0,0,No
0,1000,0,1000,1,0,0,0,0,No
0,3250,0,3250,10,0,0,0,0,Yes
0,6339,0,1000,1,0,0,0,0,No
0,3446,0,1000,1,0,0,0,0,No
0,16702,0,16702,10,0,0,0,1,No
0,1000,0,1000,1,0,0,0,0,No
0,2500,0,0,0,0,0,0,0,No
0,44603,0,44603,11,450,1,0,1,Yes
0,6159,0,6159,11,0,0,0,1,No
0,100,0,100,1,0,0,0,0,No
0,15868,0,0,0,0,0,0,0,No
0,2000,0,1000,1,0,0,0,0,No
0,1000,0,1000,1,0,0,0,0,No
0,10472,0,1000,1,0,0,0,0,No
0,1000,0,1000,1,0,0,0,0,No
0,24299,0,21299,11,250,1,0,1,No
0,3537,0,1000,1,0,0,0,0,No
0,5702,0,1000,1,0,0,0,0,Yes
0,16194,0,6133,3,0,0,0,1,No
0,4484,0,1000,1,0,0,0,0,No
0,11553,0,11553,8,0,0,0,1,No
0,15366,0,15366,3,0,0,0,1,No
0,6296,0,1000,1,0,0,0,0,No
0,1671,0,0,0,0,0,0,0,No
0,3364,0,0,0,0,0,0,0,No
0,9205,0,1000,1,0,0,0,0,No
0,1000,0,1000,1,0,0,0,0,No
0,3498,0,100,1,0,0,0,0,No
0,15070,0,15070,3,0,0,0,1,No
0,9973,0,0,0,0,0,0,0,No
0,107805,0,107805,11,0,0,0,1,No
0,2100,0,2100,4,500,1,0,0,No
0,20273,0,2685,6,2685,6,0,0,Yes
0,28243,0,26031,13,0,0,0,1,No
0,5093,0,1000,1,0,0,0,0,No
0,5940,0,1500,2,500,1,0,0,No
0,6404,0,1000,1,0,0,0,0,No
0,47789,0,47789,10,500,1,0,1,No
0,17721,0,4519,6,3519,5,0,0,No
0,4654,0,0,0,0,0,0,0,No
0,4728,0,1000,1,0,0,0,0,No
0,6444,0,0,0,0,0,0,0,No
0,1853,0,100,1,0,0,0,0,No
0,21817,0,10580,11,650,3,0,1,No
0,17668,0,17668,7,0,0,0,1,No
0,62709,0,46369,11,0,0,0,1,No
0,2250,0,2250,4,0,0,0,0,No
0,1000,0,1000,1,0,0,0,0,No
0,19350,0,1900,4,900,3,0,0,No
0,33846,0,33846,23,100,1,0,1,Yes
0,12136,0,0,0,0,0,0,0,No
0,1350,0,1350,4,0,0,0,0,No
0,21915,0,6964,6,350,2,0,1,No
1,40832,0,3600,3,0,0,0,0,No
0,3033,0,1000,1,0,0,0,0,No
0,5752,0,0,0,0,0,0,0,No
0,1100,0,1100,2,0,0,0,0,No
0,3438,0,1000,1,0,0,0,0,No
0,11518,0,0,0,0,0,0,0,No
0,6702,0,1000,1,0,0,0,0,No
0,3000,0,1000,1,0,0,0,0,No
0,5959,0,1000,1,0,0,0,0,No
0,7789,0,2549,6,0,0,0,1,No
0,25386,0,25386,7,0,0,0,1,No
0,1500,0,1500,2,0,0,0,0,No
0,1000,0,1000,1,0,0,0,0,No
0,31000,0,31000,7,0,0,0,0,No
0,723,0,723,3,0,0,0,1,Yes
0,9046,0,1375,4,0,0,0,0,Yes
0,1000,0,1000,1,0,0,0,0,No
0,1500,0,1000,1,0,0,0,0,No
0,100,0,100,1,0,0,0,0,No
0,8531,0,2500,4,1500,3,0,0,No
0,5412,0,1000,1,0,0,0,0,No
0,1000,0,1000,1,0,0,0,0,No
0,24405,3966,1000,1,0,0,0,0,No
0,7354,0,0,0,0,0,0,0,No
0,1000,0,1000,1,0,0,0,0,No
0,14090,0,3550,12,2550,11,0,0,No
0,3106,0,1000,1,0,0,0,0,No
0,5084,0,1000,1,0,0,0,0,Yes
0,1000,0,1000,1,0,0,0,0,No
0,18472,0,18472,6,0,0,0,1,Yes
0,509,0,509,5,0,0,0,1,Yes
0,1000,0,1000,1,0,0,0,0,No
0,1147,0,1147,5,0,0,0,1,No
0,21441,0,16383,4,0,0,0,1,No
0,3016,0,1000,1,0,0,0,0,No
0,14187,0,8312,4,0,0,0,1,Yes
0,14994,0,14994,6,0,0,0,0,No
0,7108,0,1000,1,0,0,0,0,No
0,1000,0,1000,1,0,0,0,0,No
0,6408,0,0,0,0,0,0,0,No
0,4398,0,1818,4,818,3,0,0,No
0,9262,0,0,0,0,0,0,0,No
0,22040,0,1350,3,250,1,0,0,No
0,5860,0,1000,1,0,0,0,0,No
0,6208,0,1200,3,100,1,0,0,No
0,1000,0,1000,1,0,0,0,0,No
0,1000,0,1000,1,0,0,0,0,No
0,5767,0,5767,4,0,0,0,1,No
0,647,0,647,4,0,0,0,0,No
0,1000,0,1000,1,0,0,0,0,No
0,31176,744,8100,4,0,0,0,1,Yes
0,1000,0,1000,1,0,0,0,0,No
0,5300,0,0,0,0,0,0,0,No
0,8539,2424,2255,5,0,0,0,0,No
0,1000,0,1000,1,0,0,0,0,Yes
0,20635,0,20635,7,0,0,0,1,No
0,1000,0,1000,1,0,0,0,0,No
0,39826,0,39826,3,0,0,0,1,Yes
0,15127,0,15127,2,0,0,0,1,Yes
0,17575,0,7721,4,0,0,0,1,No
0,2940,0,0,0,0,0,0,0,No
0,1000,0,1000,1,0,0,0,0,No
0,1100,0,1100,2,0,0,0,0,No
0,18614,0,0,0,0,0,0,0,No
0,1260,0,0,0,0,0,0,0,No
0,1000,0,1000,1,0,0,0,0,No
0,16908,0,400,2,0,0,0,0,No
0,2714,0,0,0,0,0,0,0,No
0,5336,0,1000,1,0,0,0,0,No
0,9860,0,9860,5,0,0,0,1,No
0,6960,0,6960,5,0,0,0,1,No
0,9495,0,0,0,0,0,0,0,No
0,10000,0,10000,1,0,0,0,0,No
0,2000,0,1000,5,0,0,0,0,Yes
0,462,0,462,4,0,0,0,0,No
0,7201,0,0,0,0,0,0,0,No
0,14307,0,14307,4,0,0,0,1,No
0,22458,0,22458,3,0,0,0,1,No
0,3732,0,0,0,0,0,0,0,No
0,1050,0,50,1,50,1,0,0,No
0,2332,0,0,0,0,0,0,0,No
0,17373,0,17373,4,0,0,0,1,Yes
0,5010,0,0,0,0,0,0,0,No
0,140515,0,10191,3,0,0,0,1,Yes
0,1258,0,0,0,0,0,0,0,No
0,13621,0,0,0,0,0,0,0,No
0,2288,0,0,0,0,0,0,0,No
0,6478,0,0,0,0,0,0,0,No
0,5000,0,5000,1,0,0,0,0,No
0,5692,0,0,0,0,0,0,0,No
0,15357,0,15357,4,0,0,0,1,Yes
0,2945,0,2945,4,0,0,0,1,No
0,8671,0,8671,4,0,0,0,1,No
0,15452,0,15452,3,0,0,0,1,No
0,100,0,100,1,0,0,0,0,No
0,6216,0,6216,3,0,0,0,1,No
0,7583,0,7583,4,0,0,0,1,No
0,7537,0,7537,4,0,0,0,1,Yes
0,15760,0,15760,4,0,0,0,1,Yes
0,5781,0,5781,4,0,0,0,1,Yes
0,8645,0,8645,2,0,0,0,1,Yes
0,5057,0,5057,2,0,0,0,1,No
0,7509,0,7509,3,0,0,0,1,No
0,5660,0,5660,2,0,0,0,1,No
0,22679,1000,21679,5,0,0,0,1,Yes
0,5000,0,5000,1,0,0,0,0,No
0,18379,0,18379,2,0,0,0,1,No
0,11188,0,0,0,0,0,0,0,No
0,43,0,43,2,0,0,0,0,No
0,5000,0,5000,1,0,0,0,0,No
0,5181,0,5181,2,0,0,0,1,No
0,5302,0,5302,2,0,0,0,1,No
0,5822,0,5822,2,0,0,0,1,Yes
0,7935,0,7935,5,0,0,0,1,No
0,9662,500,0,0,0,0,0,0,No
0,16131,0,16131,4,0,0,0,1,Yes
0,20096,0,5122,2,0,0,0,1,No
0,4620,0,0,0,0,0,0,0,No
0,19660,0,19660,3,0,0,0,1,Yes
0,21235,2376,950,3,950,3,0,0,No
0,14550,0,0,0,0,0,0,0,No
0,15304,0,15304,2,0,0,0,1,Yes
0,5000,0,5000,1,0,0,0,0,No
0,15388,0,15388,3,0,0,0,1,No
0,15377,0,0,0,0,0,0,0,No
0,500,0,500,1,500,1,0,0,No
0,4718,1050,0,0,0,0,0,0,No
0,9835,0,9835,3,0,0,0,0,Yes
0,6112,0,0,0,0,0,0,0,No
0,25757,0,25757,3,0,0,0,1,Yes
0,6915,0,6915,2,0,0,0,1,No
0,3526,0,0,0,0,0,0,0,No
0,14988,0,0,0,0,0,0,0,No
0,4596,0,0,0,0,0,0,0,No
0,3938,0,0,0,0,0,0,0,No
0,2500,1000,0,0,0,0,0,0,No
0,2145,0,0,0,0,0,0,0,No
0,5000,0,5000,1,0,0,0,0,No
0,3077,0,0,0,0,0,0,0,No
0,4797,0,0,0,0,0,0,0,No
0,15100,0,15100,2,0,0,0,1,Yes
0,10401,0,10401,2,0,0,0,1,No
0,5226,0,5226,2,0,0,0,1,No
0,4890,0,0,0,0,0,0,0,No
0,227,0,227,1,0,0,0,1,No
0,3620,1435,0,0,0,0,0,0,No
0,10013,2436,0,0,0,0,0,0,No
0,4832,0,0,0,0,0,0,0,No
0,500,0,0,0,0,0,0,0,No
